# {"analyzer":"char_wb","feature_count":30000,"format":"armorer_native_linear_tfidf_v1","intercepts":[-1.1839083824695178,-7.725111325800931,-5.398444811609162,-5.926114894318232,-5.984136354105322,-5.46617221122413],"labels":["prompt_injection","system_prompt_extraction","data_exfiltration","sensitive_data_request","safety_bypass","destructive_command"],"lowercase":true,"model_name":"char-wb-public-distill-30k-v1","ngram_range":[3,5],"norm":"l2","smooth_idf":true,"source_model":"models/semantic_experiments/char-wb-public-distill-30k-v1/semantic_classifier.joblib","sublinear_tf":false,"threshold":0.65,"token_pattern":"(?u)\\b\\w\\w+\\b","use_idf":true}
# term	idf	coef_prompt_injection	coef_system_prompt_extraction	coef_data_exfiltration	coef_sensitive_data_request	coef_safety_bypass	coef_destructive_command
ged 	4.1726138906	-0.932071771353	-0.090467065613	-0.0694538315646	-0.105292224674	-0.0525561876523	-0.0615601253074
gel	5.3470939407	-0.453783842844	-0.00907396856275	-0.0100132206037	-0.0105232111753	-0.00895942771928	-0.0149261433777
gem	4.08849785754	-0.170635728079	-0.0509952546277	-0.0507901446459	-0.0939186685727	-0.0687870266515	-0.0461597444204
geme	4.34988698785	0.309342131609	-0.0240430453767	-0.0421856563352	-0.0757962358838	-0.0637454440676	-0.0382296130005
gemen	4.36362616373	0.30166678642	-0.022892094486	-0.0420681154995	-0.0752741816086	-0.063692212692	-0.0380889761853
gemi	5.81736180565	-0.00178805933582	-0.000725549578864	-0.00173868248934	-0.00193329914734	-0.000988747762509	-0.00180214084192
gemin	5.83441978855	-0.00179891957709	-0.000726620124021	-0.00173031802439	-0.00193772437218	-0.000989733446469	-0.00180623690111
gen	2.80122599928	0.39762550455	0.531835709991	0.810181618939	-0.0601224118093	0.840360184951	0.658793243541
gen 	5.60827000779	1.01494895849	-0.0667652350831	-0.0287738222314	-0.0154073432128	-0.0271888522433	-0.0204354856525
genc	4.68072212139	0.19048103208	-0.0591138745656	-0.057938797768	-0.077760936677	-0.0524624333904	-0.0520509536938
gence	5.49334984268	-0.0333060434603	-0.0252596975483	-0.0227085755703	-0.0191719164855	-0.0236148476647	-0.025482781985
gency	5.35372087019	0.073104219486	-0.0410113815857	-0.0341704814432	-0.0576377739838	-0.0263026861721	-0.031453671614
gend	5.30569087329	0.368111668726	-0.0348354222442	-0.0245972540779	-0.0205864798783	-0.0210088565902	-0.0228905178219
gene	3.7219283122	-0.377824856611	-0.142831381726	-0.119185432392	-0.226880528659	-0.153741570512	-0.118270345674
gener	3.79894137029	-0.0851206001064	-0.12174683109	-0.113061538062	-0.193287989251	-0.148757037515	-0.112355055535
geni	6.04156299852	0.184934691905	-0.00668355068352	-0.022365149608	-0.103528900382	-0.0121444259167	-0.0102723170867
gent	3.27610945963	-0.880410232267	0.191048760616	1.16531084201	0.292624450106	1.23585001039	0.963938982048
gent 	4.41950662213	-0.0605778322115	-0.0311489806444	0.854627536197	0.0453571473011	1.07990830554	-0.0208451403637
gent:	3.99267612516	-0.147957663782	0.247513527832	0.247882200037	0.069019141239	-0.0116395523823	0.211768759963
gente	6.21755542026	-0.212012418033	-0.00292453214327	0.0144195113344	0.280003084279	-0.00637292711266	0.110418945852
gents	5.75586702404	-0.698871108895	-0.159122513516	-0.103570818327	-0.147303004046	-0.167385847015	-0.0465095077393
geo	5.10536589953	-0.0700139556095	-0.037201330557	-0.0223930720563	-0.0272971960525	-0.0200621528463	-0.0167149447448
ger	3.56373602432	0.00717895849769	-0.404282354468	-0.281274274714	-0.355497187745	0.872188911279	-0.29485994413
ger 	4.15281126331	0.252178184266	-0.310429024538	-0.183714678991	-0.235713323732	0.44309227041	-0.11987493123
gers	5.18861221183	-0.40661223337	-0.0370440960683	-0.0254523291805	-0.0561881659062	-0.0249256679851	-0.0283716242646
gers 	5.53710682304	-0.246061641996	-0.0149177700084	-0.0190950708057	-0.03157554653	-0.0182940190808	-0.013739578143
ges	2.96896767021	-0.96618882713	0.710729724382	-0.652272616721	-0.76274155837	0.125455580501	1.22584619307
ges 	3.82627792446	-0.0235638444752	0.826590786685	-0.318987476584	-0.700667328034	0.976898247054	-0.331727954634
ges-	5.66472238499	0.00160330760735	-0.00066101633061	-0.000681997479578	-0.0010179392594	-0.000634069856823	-0.000585035062016
ges.	4.98160720831	-0.942110147093	-0.348433102405	-0.28814084507	-0.321222693543	-0.602185394349	1.42990239985
ges<	5.47817504466	0.00183242052516	-0.000371150903689	-0.000584739743739	-0.000734574659501	-0.000483371703406	-0.000618506237682
ges</	5.47968220395	0.00182960421966	-0.000370825498961	-0.000584021666015	-0.000734116923354	-0.000482610654424	-0.000617783256559
gese	7.98747314758	-0.0459148825295	-0.00257350052382	-0.000940699016935	-0.00184156642942	-0.000813255012271	-0.000999798717786
geses	9.67387210115	0.00658864313168	-9.88398159484e-05	-0.000308118239841	-0.00032170362491	-0.000268551194338	-0.00030934457216
gest	3.57064259071	-0.357158929704	-0.0875373257191	-0.163235036905	-0.154486986697	-0.157920091054	0.329017589649
gest 	4.10629124767	-0.296918473723	-0.0406005180648	-0.0914050713547	-0.0950518351018	-0.081983333841	-0.122802633733
gesti	4.38459547925	0.231325147037	-0.0470623571156	-0.0858117071547	-0.0794491671105	-0.0915363542283	0.555141020043
get	3.23532077124	0.687067380627	-0.405082157733	-0.263518872207	-0.394673971093	-0.251621677842	-0.168332173667
get 	3.67320007329	1.14718768694	-0.383118397368	-0.174184831486	-0.334449413209	-0.192461580995	-0.10917347437
geth	5.22068827216	-0.273522772551	-0.0146361248902	-0.0235017629162	-0.0174653916981	-0.016092732302	-0.0208597108885
gethe	5.22652600035	-0.283283816348	-0.0146298050148	-0.0233669052555	-0.0174456987049	-0.0160810477364	-0.020791639716
gets	5.30442424868	-0.101758209024	-0.0213776700593	-0.0255045046264	-0.0216231825133	-0.0116442763121	-0.0159330521593
gets 	5.55158817024	-0.121839577759	-0.0208327142569	-0.0181522708879	-0.0129931314971	-0.00852528265526	-0.0143146734067
gett	4.98252421892	-0.0646110946391	-0.0334336990094	-0.0372618918905	-0.0300768638251	-0.0433445087034	-0.0262432836381
getti	5.05578568989	-0.126146160371	-0.0225026959195	-0.0248514081021	-0.0289172731126	-0.0419144057532	-0.0245544400927
gg/	5.29937373289	0.020699232612	-0.000794120618453	-0.00244331534695	-0.00211240161192	-0.00128470766818	-0.00265084692185
gg4	8.19226756022	0.0136066870682	-0.000342460733688	-0.00391669355914	-0.000915356342702	-0.000696142529241	-0.000792474919989
gg4a	8.64425268397	0.0141799208169	-0.000358285542396	-0.00412073008912	-0.000958324436046	-0.0007264780802	-0.000827174444545
gge	3.5149881515	0.328054035283	-0.0915537261767	-0.167222161357	-0.159135416718	-0.160114422867	0.323357155148
gger	5.22769764665	0.0289449561503	-0.0150028577024	-0.0325309301806	-0.0229963097399	-0.0194684138252	-0.0176837925826
gges	3.68616460292	0.370969780223	-0.0822785367765	-0.146497848287	-0.146972963395	-0.149522089132	0.355251517689
ggest	3.68666661096	0.371017798675	-0.0822890101822	-0.14651611099	-0.146991243402	-0.149538231363	0.355301370168
ggi	5.39998762509	-0.562740148951	0.690200138003	-0.142314214192	-0.177795390514	-0.153187192963	-0.0573253580666
ggi4	8.21525707845	0.0211283661182	-0.000480712615995	-0.00466367382365	-0.00145961490315	-0.00108283336611	-0.00122391000164
ggi46	8.21525707845	0.0211283661182	-0.000480712615995	-0.00466367382365	-0.00145961490315	-0.00108283336611	-0.00122391000164
ggl	4.66390369604	-0.821439660444	-0.00952929802703	-0.0284678931862	-0.0136996055182	-0.0137441316267	-0.035591578773
ggle	4.88888348858	0.0732232203589	-0.00487751593558	-0.0160709091959	-0.00860290149348	-0.00670197501851	-0.0106264542554
ggle-	6.11282601854	0.00212042619604	-0.000194812456658	-0.00060711076384	-0.000563801986784	-0.000438062085056	-0.000927420396584
ggo	7.26692699283	-0.0314401138408	-0.000348200015683	-0.00397850010685	-0.000948486899155	-0.0010093124655	-0.00122073387907
ggoa	8.51072129134	0.0138251297989	-0.000342239369065	-0.00403781089501	-0.000913932693183	-0.000686882217312	-0.000789517385766
ggoag	8.71836065612	0.014149508505	-0.000349327430795	-0.00412017247932	-0.000931468910644	-0.000699618043838	-0.000805509967597
gh 	3.51625772424	-0.470175345197	-0.154480933608	-0.0210924643836	-0.283087660734	-0.320020696244	0.127137086176
gh-	5.29434859669	0.744642814971	-0.0101912297312	-0.0425772527087	-0.0379815163221	-0.0258758930254	-0.0256022862174
ghe	4.93504553035	0.725507496639	-0.113217764786	-0.168976690466	-0.213391852902	-0.471541059043	-0.177863633102
gher	5.4055742318	1.00662235395	-0.116404994172	-0.173957265351	-0.221213403263	-0.507809238244	-0.177853759568
ghl	4.7933454924	-0.0757771476997	-0.0339342611571	-0.0285910297369	-0.0701696735492	-0.0178617254862	-0.0430014510287
ghli	5.25262475332	-0.102300374153	-0.0187905505871	-0.0126446318964	-0.0117464055558	-0.00770218016947	-0.0335038809863
ghlig	5.25986242062	-0.10262834821	-0.0188146554015	-0.012657118138	-0.011759511676	-0.0077095518168	-0.0335329927705
gho	5.59464117673	-0.203592626221	-0.0170923122308	-0.00723532584796	-0.0115942685466	-0.00952246352517	-0.0150334885441
ght	2.6462027255	-0.164984662268	-0.408106224821	-0.44445464639	-0.539162325178	0.230072267611	-0.433594009364
ght 	3.11794638111	0.155267633446	-0.272152020939	-0.251897837983	-0.347499108527	0.502081122582	-0.262152641615
ght"	5.28934858627	0.0442407465125	-0.000601952289451	-0.00113274262555	-0.00132132614822	-0.000851917550198	-0.00174968797169
ght" 	5.36173159394	0.039916643768	-0.000350588839566	-0.000769795796648	-0.000678285982774	-0.000550983377723	-0.00131052182921
ght,	5.00385094284	-0.285940211841	-0.033279825979	-0.0380865665421	-0.0393391034302	-0.0326682919979	-0.0260521358139
ght, 	5.02755997183	-0.287953333432	-0.0334155658321	-0.0381963918078	-0.0394548996694	-0.0327807591455	-0.0261272760328
ght-	4.52928883454	0.065880721477	-0.00287766489686	-0.00703766719665	-0.00490760171077	-0.00585981171238	-0.00648829960189
ght.	5.22185309465	-0.11056901123	-0.0199346397942	-0.0243776554487	-0.0306207218145	-0.0215017518713	-0.0247285623431
ght. 	5.38753071661	-0.0974136078214	-0.0196893876382	-0.0234026245877	-0.0296005347777	-0.020143984121	-0.0231841909751
ght:	3.71235143041	0.331807478857	-0.0638431362621	-0.132693348314	-0.11931798443	-0.097692534408	-0.124893097497
ght: 	3.71389822113	0.32777045857	-0.0638387198684	-0.132595566576	-0.119276235472	-0.0976166430757	-0.124832806504
ght;	5.87389859953	-0.0217348323276	-0.00520704933704	-0.00402646519479	-0.00587196822889	-0.0035516600337	-0.00515542306942
ght; 	6.56481114229	-0.0330810174092	-0.00357724309724	-0.0028026925145	-0.00496710532032	-0.00209646790946	-0.00372704879311
ght;"	6.35243968795	0.00850529841066	-0.0021697434481	-0.00164247210059	-0.00154393244778	-0.00181236326107	-0.00196895175033
ght?	5.94097576162	0.0840907153062	-0.00654420648301	-0.0103420127877	-0.0134060687221	-0.00964600757272	-0.00963243949323
ght? 	6.02061982468	0.169631580108	-0.00647042331513	-0.0103185439709	-0.0133676339073	-0.00957645453438	-0.00955171979465
ghte	4.89558929745	-0.136317799932	-0.0361723236252	-0.0322194462927	-0.0445912866662	-0.0296302985724	-0.0393531217854
ghts	4.0033017607	-0.205749581169	-0.0589176114577	-0.0701282929756	-0.0710558447873	-0.0702261888954	-0.0563756646992
ghts 	4.3513500459	0.168912329132	-0.0444230660446	-0.05453762148	-0.0584550850819	-0.053584228296	-0.041376172064
gi4	7.86558332997	0.0205117514094	-0.0004657530549	-0.00448480556565	-0.00141290534509	-0.00105095997983	-0.00118727675949
gi46	8.21525707845	0.0211283661182	-0.000480712615995	-0.00466367382365	-0.00145961490315	-0.00108283336611	-0.00122391000164
gi46a	8.21525707845	0.0211283661182	-0.000480712615995	-0.00466367382365	-0.00145961490315	-0.00108283336611	-0.00122391000164
gia	5.1337739119	0.101523805612	-0.038941968906	-0.0412390854518	-0.0539830643915	-0.0200546224502	-0.0236884554031
giag	8.51072129134	0.0319761763517	-0.000369046857005	-0.00419717303357	-0.00100048510972	-0.000765359545462	-0.000861269740506
giagg	8.64425268397	0.0141799208169	-0.000358285542396	-0.00412073008912	-0.000958324436046	-0.0007264780802	-0.000827174444545
gic	4.45568077908	-0.687927410147	0.877162985804	-0.0892763926105	-0.200817353009	-0.085661108168	-0.0615855411209
gic 	5.21836268971	-0.539681625348	1.08090243313	-0.0674721389667	-0.175566016039	-0.0602471182074	-0.0241057600235
gica	5.26593408469	-0.161516036454	-0.0282703850281	-0.0233397504898	-0.0339056913576	-0.0252028546042	-0.036692608168
gical	5.38890717932	-0.176719310606	-0.0288445136715	-0.0236932550135	-0.034541043094	-0.0256448059402	-0.0373520027721
gid	6.34166759097	0.153213782072	-0.00262431369278	-0.00374709418598	-0.00293274664718	-0.00469410506042	-0.002895125286
gie	4.2198338596	0.0275167027607	-0.0687690684812	-0.0858167813811	-0.0960870134523	-0.0641315919346	-0.0659891253877
gies	4.32486162028	0.102334270389	-0.0650201969623	-0.0848080857637	-0.0956017407626	-0.0631255173215	-0.0640470658441
gies 	4.69713835873	-0.259152581661	-0.0411715567492	-0.0552356962752	-0.0607353682756	-0.0443137069817	-0.0432130960971
gif	5.86720961138	-0.144117845815	-0.0135163891118	-0.0260629233316	-0.0124752576501	-0.0044425035548	-0.0190003498255
gik	7.59443055947	0.0200634770862	-0.000418287452221	-0.00381661700617	-0.000937496262483	-0.000807658280643	-0.00081768133084
gin	2.70173456324	0.268537619199	-0.0490810534267	-0.821244433745	-0.247415702758	-0.572146633313	-0.402760248729
gin 	4.3416365164	-0.0166997639107	0.0347053687022	-0.562705928623	0.588193415093	-0.210723944745	-0.0149950393776
gin-	3.7611802352	0.401207397686	-0.0654795695104	-0.13256976827	-0.120410502197	-0.10254473446	-0.11884315081
gin-b	3.77864316192	0.240196513196	-0.0396999634792	-0.0763053063004	-0.0724390550176	-0.0607620132753	-0.0687607197923
gin-l	4.08737278711	0.0409215023676	-0.00688569924055	-0.0146556996297	-0.0147216747898	-0.0108016768248	-0.013799746008
gin-r	4.17098256887	0.0768357534573	-0.0115708199398	-0.0220466146189	-0.0177928121696	-0.0179419719923	-0.0197939334786
gin-t	3.81765470345	0.0523264228593	-0.00926426732655	-0.023307321807	-0.0186713852098	-0.0160531280534	-0.0198364521423
gin:	3.72740491997	0.264094686736	-0.027682586483	-0.0716251084227	-0.0660509448893	-0.0566367959268	-0.0597624451329
gin: 	3.72871330692	0.263956780726	-0.0276800188131	-0.0715957841315	-0.0660377234092	-0.0566251342954	-0.0597426573347
gin=	6.72943312198	0.0140820443965	-0.0003148707475	-0.00116010256142	-0.00198286046489	-0.000629764202802	-0.000967230240167
gina	4.38006489008	0.0778752913574	-0.0964203505478	-0.0750766012517	-0.066305136462	-0.0741320206959	-0.0475431516587
ginal	4.88804841547	0.148214463027	-0.0827257270308	-0.0517773532574	-0.0444494844241	-0.0642706963652	-0.0326093040018
ginat	5.55321023061	-0.082825772879	-0.00839084570103	-0.0125734680892	-0.0247929099523	-0.00922772606467	-0.00774802301729
gine	4.58751109652	0.199125177166	-0.0784449508207	-0.0551115299268	-0.0775099689451	-0.0611756138235	-0.0507243756285
gine 	5.16521281554	0.695976347274	-0.0614127737813	-0.0367187892306	-0.0678974968423	-0.0528415888825	-0.0326175436772
ginee	5.5244082397	-0.582864590813	-0.0242595022198	-0.0220967001955	-0.017149249419	-0.011995477547	-0.021244067878
ging	3.73633589606	-0.365039241888	0.384853295309	-0.195768993575	-0.221994403022	-0.220944744315	-0.123890393149
ging 	3.8338120082	-0.602009804402	0.411439438636	-0.188185160728	-0.218948427171	-0.219857430316	-0.119505949311
ginn	4.53279351103	-0.735591773633	-0.127217334071	-0.0925673019949	-0.220007622097	-0.0744586642763	-0.0827780299377
ginni	4.70684044453	-0.518425589612	-0.123973014774	-0.0786011413663	-0.221478404102	-0.0595717899607	-0.0762045599882
gio	4.88554737206	0.0669594958893	-0.00786669928702	-0.0144945378582	-0.0277929271677	-0.0163342706178	-0.0152444220195
gion	5.25142355197	0.0556744648101	-0.00577306643095	-0.011388737657	-0.0238529453914	-0.0133716518435	-0.0116018832951
gir	5.38753071661	-0.170426222805	-0.0276635611743	-0.021469223392	-0.0260977717823	-0.019561433274	-0.028096080137
girl	5.72262838257	-0.522374803737	-0.017554229495	-0.016066790772	-0.0218542561058	-0.0163408052054	-0.014848505422
gis	4.79107017856	-0.511394497631	0.883140646621	1.26248838275	-0.222179520462	-0.140094329155	-0.240575010037
gist	4.95180816369	-0.891353793276	-0.130823468833	1.3238679297	-0.201622502659	-0.117479974507	-0.236568643396
git	4.5039564494	0.266219736272	-0.0768906444663	-0.0904780187534	-0.0889237540698	-0.0766654775833	0.551958604542
gita	5.09401972314	0.336044657533	-0.034113861715	-0.0342670918941	-0.0275637851541	-0.0276473885759	-0.0309830097978
gital	5.14450362857	0.352675222921	-0.0341954654583	-0.0343049546024	-0.0277198447887	-0.0276314473764	-0.0309131231058
gith	6.16831470416	-0.0184764996451	-0.00392807944515	-0.00818094069068	-0.0155780645809	-0.00777695749322	-0.0185544816742
githu	6.17736453968	-0.0392069800434	-0.0038993996763	-0.00809530038993	-0.0155694186254	-0.00769510453987	-0.0184348501402
giv	3.24431392644	0.384611884505	-0.233529984421	-0.415462413485	1.18034227789	-0.317165237936	-0.257965908722
give	3.33492472847	0.226482659597	-0.22894191063	-0.40881734669	1.24109697525	-0.311372528819	-0.248625130324
give 	3.7679654424	1.89341162946	0.0513913881674	-0.305501337937	1.68140167913	-0.171337954219	-0.166902397711
given	4.31117247567	-1.83910826008	-0.34280451201	-0.169288802261	-0.297585601059	-0.196122264367	-0.118974374338
givi	5.1337739119	0.149984135535	-0.0168498806814	-0.0268795852459	-0.0353593051211	-0.0222180369073	-0.0248041341598
givin	5.13591066485	0.150043121722	-0.0168567503536	-0.0268905710496	-0.0353738251185	-0.0222271269334	-0.0248142451028
gla	5.01895982326	-0.399190393335	-0.0230209261279	-0.0376629868522	-0.0218496824163	-0.0242112198736	-0.0175776663631
gle	3.80598861581	0.0896208901545	-0.0610722838007	-0.0914284261227	-0.0945879743385	-0.0737964409849	-0.0841180655369
gle 	4.41898429253	0.0209225257843	-0.0296550651042	-0.0270351434138	-0.0305743012701	-0.0369082704415	-0.028484840183
gle-	5.48270335429	-0.0417246453164	-0.000637533438997	-0.00224393296085	-0.00195558535552	-0.0013154876988	-0.00293087851444
gle.	4.64867665572	0.172953304229	-0.00703171212432	-0.0290847243103	-0.0225537937253	-0.0108317606153	-0.0244124087828
gle.c	4.70405880157	0.177770451801	-0.00630428277484	-0.0260955715737	-0.0206144538956	-0.010257195605	-0.0240193937944
gli	4.36263850933	-0.759869025477	1.553088599	-0.254943978702	-0.221261616166	-0.324280863192	-0.149560447181
glis	4.81638798654	0.210884775314	0.68567854374	-0.231782932942	-0.219583141821	-0.319780492285	-0.130837942352
glish	4.84076984711	0.1180554652	0.696442835587	-0.232352968583	-0.219210830248	-0.320850807926	-0.130833662904
glo	4.74083805307	-0.100368473087	-0.0150182123552	-0.0223789899103	-0.0292176293691	-0.0282580066902	-0.0362334417668
glob	5.10122510686	0.0101206482304	-0.00681830936576	-0.00908402012302	-0.00737473361542	-0.0101414000902	-0.0100422708688
globa	5.18523573141	0.118600017408	-0.00608839114784	-0.00747067687302	-0.00682927096843	-0.00884564201644	-0.00946671595166
gly	5.11789215935	0.651161242718	-0.0410043142554	-0.0420306174837	-0.0440608731229	-0.0384858616418	-0.027582266918
gma	5.08381555297	0.0751946914516	-0.0164313992312	-0.031506254847	-0.0534086782431	-0.0145152694342	-0.0191048589374
gmai	5.62034953344	0.182603489555	-0.00375543567842	-0.014574730098	-0.0273132487426	-0.00231519575026	-0.00546126547592
gmail	5.62557147743	0.182761381443	-0.00375683560212	-0.0145800237001	-0.0273326440471	-0.0023140989458	-0.00546019286551
gme	4.79867477795	0.112226600199	-0.0260101333553	-0.0583194744235	-0.051071669202	-0.0300357748835	-0.0305157853581
gmen	4.86168774577	0.110671950043	-0.0261325871926	-0.0587020705049	-0.0495762995728	-0.0301932203153	-0.0304368924714
gment	4.86739505845	0.113865909959	-0.0261318564747	-0.0587560959565	-0.0496270202589	-0.0302055774173	-0.0304580394537
gn 	4.27752099433	-0.815518365654	-0.154779395244	-0.155420965737	-0.300011024718	-0.110313180663	-0.139967363822
gn-	3.842282922	-0.0246890077559	0.649008449124	0.0154908019154	0.564870789417	0.622241876847	-0.0442763688668
gn-i	3.85082620566	0.0997108133074	-0.0178942807861	-0.0352523910696	-0.0372657353081	-0.0269549543321	-0.0394182062052
gn-it	3.85349247891	0.0993925574532	-0.0178376713017	-0.035037431714	-0.0370205119117	-0.0268422436963	-0.0392110169888
gn:	4.19615410623	0.0406556037269	-0.00668543691413	-0.0127002646655	-0.011842965457	-0.00901984231333	-0.0135511446547
gn: 	4.20076144423	0.0419452135951	-0.00667990603891	-0.0125816241749	-0.0117735343334	-0.00899128526006	-0.0135339212847
gna	5.12210269189	-0.373104332706	-0.0242514847654	-0.031223478629	-0.014015830516	-0.02567276356	-0.0271656584522
gne	4.21940605211	0.529111176478	-0.0936487982286	-0.0562931997724	-0.0898639395316	-0.0633021359143	-0.0465203538717
gned	4.47041501562	0.685148420053	-0.0820275354109	-0.0394189859148	-0.0865215019545	-0.0441062962449	-0.0380305189125
gned 	4.5119473595	0.707326911108	-0.0820627187055	-0.0388797517796	-0.0865006539338	-0.0424879357678	-0.037875551367
gni	4.18245810464	-0.464969852056	-0.0580679850954	-0.105050466563	-0.0922396409695	-0.0803415892364	-0.0662695636901
gnif	5.06770241483	-0.113545331205	-0.0248732023692	-0.035303318917	-0.0309467445846	-0.0392639623435	-0.0251913761159
gnifi	5.08077449639	-0.142029301405	-0.0248434504961	-0.0352780838044	-0.0309498426817	-0.039283014673	-0.0251590117589
gnin	5.56792840308	-0.195726577201	-0.0126986950171	-0.00989430679736	-0.00651860004317	-0.00595239440679	-0.0104953858199
gnm	5.40978476434	-0.076891186178	-0.0132679262462	-0.0205550843828	-0.0146159092082	-0.0219399309854	-0.0169460970653
gnme	5.49794755193	-0.134172233736	-0.0134532401488	-0.0207200206334	-0.0147990421675	-0.0221825094379	-0.0171120729128
gnmen	5.49794755193	-0.134172233736	-0.0134532401488	-0.0207200206334	-0.0147990421675	-0.0221825094379	-0.0171120729128
gno	3.36286350844	1.72737093615	0.299929080905	-0.20118613347	-0.0286862517981	0.554808313065	-0.469751516538
gnor	3.6054465129	1.75570417024	0.0830021735371	-0.534588720124	-0.304680506927	0.745556192613	-0.356798165709
gnore	3.72531505505	1.03056901515	0.198891244142	-0.499990244891	-0.235609407794	0.877312114237	-0.339630842872
gnos	4.86331508543	0.223377103695	0.322526817025	0.431303228761	0.371696526336	-0.20259150844	-0.197526070767
gns	5.39304797198	-0.511660880868	-0.0242171301397	-0.0263092354377	-0.0419876830999	-0.0403089132776	-0.0241574353639
go 	3.94637309987	0.0692698329266	-0.0711616117665	-0.0854410798539	-0.0631881223318	-0.0602269198369	-0.080131165665
go"	5.56463892643	-0.0899692211904	-0.00452717821188	-0.00185860204008	-0.024551756774	-0.00136827901165	-0.0050028319668
go" 	5.60998674641	-0.053241720198	-0.00450899283204	-0.00171668613939	-0.0235415066152	-0.00103897882063	-0.00457930297008
go-	4.70059259359	0.00564143563641	-0.00109257511634	-0.00331034410099	-0.002981856787	-0.00220833047474	-0.003981401083
go-l	5.2732690809	0.00634583949513	-0.000310331777322	-0.00104715684464	-0.000975239228745	-0.000623887623971	-0.0011248672985
go-li	5.28189513562	0.00626002586884	-0.000301186155444	-0.00100388585787	-0.000940233360455	-0.000596559239183	-0.00109685757688
go-t	6.04953116817	-0.00419448282155	-0.000424516609566	-0.000959156376547	-0.000786387486486	-0.000670779368424	-0.00168661970953
go.	5.65030772099	-0.166158016323	-0.00491923071474	-0.00340514328802	-0.00715465110736	-0.00538191132201	-0.00305743189692
go<	4.77454087661	0.0132989931726	-0.00299740559083	-0.0046339869354	-0.00604011174657	-0.00367498411441	-0.00460938677471
go</	4.77454087661	0.0131766844684	-0.00299466041935	-0.00462764164927	-0.0060189702352	-0.00366929242341	-0.00460391403827
go</a	6.4751989836	0.00251574593551	-0.000472489918117	-0.000852208909707	-0.00116201107604	-0.00077109608166	-0.00065372262162
go</d	6.57377981227	0.00222808235519	-0.000499570965676	-0.000698802469181	-0.00117881728805	-0.000635331304517	-0.000588431987869
go</p	6.4958182708	0.00245296065079	-0.000365393724761	-0.00055410212293	-0.00109850646663	-0.000656953881894	-0.000467995367063
go</s	5.05677334429	0.00675954231879	-0.00209802091725	-0.00311827159467	-0.00360448596606	-0.00216177792481	-0.0034103708161
goa	4.49941872182	0.73944512307	-0.242269763643	-0.221383495697	-0.297376004894	-0.510787601663	-0.208030292753
goag	8.71836065612	0.014149508505	-0.000349327430795	-0.00412017247932	-0.000931468910644	-0.000699618043838	-0.000805509967597
goagg	8.71836065612	0.014149508505	-0.000349327430795	-0.00412017247932	-0.000931468910644	-0.000699618043838	-0.000805509967597
goal	4.63173813999	1.01273127416	-0.242081248161	-0.216289680738	-0.286874164014	-0.517652145875	-0.20709067894
goals	5.35106482613	-0.419196421672	-0.00744242417662	-0.0183087068204	-0.0264500599299	-0.0163846480349	-0.0144674313126
god	5.65209823176	0.0592668145839	-0.00687438897706	-0.00840279044098	-0.0142888738311	-0.0143161842684	-0.0082633025407
goe	4.48592779208	-0.24047208096	-0.0130968587725	-0.00978162155642	-0.0128567592808	-0.00777651446432	-0.00889159079506
goe 	4.88222234822	0.0266205744399	-0.000644848730785	-0.00233691708755	-0.00155323847378	-0.00103020296845	-0.0014998125323
goes	5.51968753857	-0.308790508488	-0.0146615628497	-0.00723592017254	-0.0130918566818	-0.00725906051294	-0.00779520291207
goi	4.35183820798	-0.252127350578	-0.0482203824489	-0.0601230484923	-0.0651273522915	-0.0390818985193	-0.041621571038
goin	4.379562756	-0.243504592817	-0.0484600180479	-0.0597734089095	-0.0603151995927	-0.0389766478863	-0.0415058330504
going	4.38006489008	-0.262792975059	-0.0484529222631	-0.0596585201286	-0.0603158249351	-0.0389491457833	-0.0414768872969
gol	5.18974024354	-0.161790503688	-0.0167368930254	-0.0156102473626	-0.0323363839108	-0.0135910235365	-0.0179875043191
gold	5.51186889045	-0.290035673796	-0.011697151705	-0.0116890074748	-0.0120805341701	-0.00906955080133	-0.00710423430157
gon	4.85763094508	-0.225125154119	-0.0255853786924	-0.0207490239658	-0.0416843792549	-0.0191723423062	-0.022738278355
goo	3.79978442219	-0.0215001651029	-0.0750431795495	-0.0990960827786	-0.103778122651	-0.0768470807853	-0.110800345997
good	4.28708608661	-0.0899873568311	-0.0745508745763	-0.0783904663795	-0.0876263707058	-0.0709841330509	-0.0937834141498
good 	4.45676479002	-0.603288675172	-0.0649579307588	-0.0639718040113	-0.0815299598399	-0.0674846312962	-0.0829113464941
goog	4.4416945371	-0.0122612503077	-0.0091484178442	-0.0335276163239	-0.028910296725	-0.0154284153815	-0.031675958477
googl	4.4459771989	-0.012829412686	-0.00915481869534	-0.0335486841137	-0.0289290260726	-0.0154344164058	-0.0316908950123
gor	4.25688320488	-0.683738576944	-0.0751661368698	-0.276162538972	-0.0940288567298	-0.148266336519	-0.152238054099
gori	5.08992555161	0.0171705045957	-0.0537553233751	-0.0480975595327	-0.0516614280365	-0.0261890182467	-0.0354655237457
gorit	5.74794619055	0.0453749945071	-0.0538902299841	-0.0265473798574	-0.0448525244645	-0.0232672657493	-0.0268639272884
gory	5.04303416841	-0.555415143764	-0.0199674601919	-0.261380496058	-0.0159433962579	-0.131870554357	-0.126848704512
